1,就差没,就差没……呃……”萧北辰煞住舌头，两手一摊，“现在，随你处置啰！,就差……呃……”萧北辰煞住舌头，两手一摊，“现在，随你处置啰！
1,好不a,他吐出一口烟，开始考虑他的“处境”，好不沮丧！要不是这桩意外，他本可以一无牵挂地返回巴黎。,他吐出一口烟，开始考虑他的“处境”，好沮丧！要不是这桩意外，他本可以一无牵挂地返回巴黎。
1,好不a,白天，大轿车满载着这些老人游览景点，晚上放一池热水，痛痛快快地洗去一天的“征尘”，好不惬意。每年春、夏、秋三季，是活动站最忙的季节。,白天，大轿车满载着这些老人游览景点，晚上放一池热水，痛痛快快地洗去一天的“征尘”，好惬意。每年春、夏、秋三季，是活动站最忙的季节。
1,好不a,曹操〔６〕设了“摸金校尉”之类的职员，专门盗墓，他的儿子却做了皇帝，自己竟被谥为“武帝”，好不威风。这样看来，死人的安危，和生人的祸福，又仿佛没有关系似的。,曹操〔６〕设了“摸金校尉”之类的职员，专门盗墓，他的儿子却做了皇帝，自己竟被谥为“武帝”，好威风。这样看来，死人的安危，和生人的祸福，又仿佛没有关系似的。
1,好不a,儿子老实本份，当着媳妇的面搞“特殊”，好不尴尬。媳妇却抿着嘴直好笑，她想婆婆还真有这一手。,儿子老实本份，当着媳妇的面搞“特殊”，好尴尬。媳妇却抿着嘴直好笑，她想婆婆还真有这一手。
1,好不a,大大小小的银行和保险公司纷纷牵手亮相，上至各银行总行与保险总公司之间，下到它们各自的分支机构之间，频频签署“全面业务合作协议”，一时间，“千帆竞渡，百舸争流”，好不热闹。,大大小小的银行和保险公司纷纷牵手亮相，上至各银行总行与保险总公司之间，下到它们各自的分支机构之间，频频签署“全面业务合作协议”，一时间，“千帆竞渡，百舸争流”，好热闹。
1,好不a,一时间，首都快餐业“以鸡斗鸡”、“以牛斗牛”，好不热闹。,一时间，首都快餐业“以鸡斗鸡”、“以牛斗牛”，好热闹。
1,好不a,当时的玩具检验所履行行政执法的职责，头上罩着的是“官检”的光环，不愁客户不找上门，不愁没有检验业务，更不用考虑单位的经济效益和个人的收入，坐在这把“铁交椅”上，手中捧着“铁饭碗”，好不自在。然而，山外有山，天外有天。,当时的玩具检验所履行行政执法的职责，头上罩着的是“官检”的光环，不愁客户不找上门，不愁没有检验业务，更不用考虑单位的经济效益和个人的收入，坐在这把“铁交椅”上，手中捧着“铁饭碗”，好自在。然而，山外有山，天外有天。
1,好不a,○我的大学许衍刚想起国王赏麦粒的古老传说宋文杰自从提出本世纪末国民收入翻两番的目标以来，新闻报道中频频出现翻多少番的稿件，真是翻了个“人仰马翻”，好不热闹，但认真讲起来，很多是用错的。,○我的大学许衍刚想起国王赏麦粒的古老传说宋文杰自从提出本世纪末国民收入翻两番的目标以来，新闻报道中频频出现翻多少番的稿件，真是翻了个“人仰马翻”，好热闹，但认真讲起来，很多是用错的。
1,好不a,解放前的三沙夜市，只是“夜灯几点，摇来虾菜之船”，好不零落萧条！,解放前的三沙夜市，只是“夜灯几点，摇来虾菜之船”，好零落萧条！
1,好不a,入界警车开道，沿途车队浩荡，遇见行人挡道，交警们吼着“靠边靠边”，好不威风。群众对此十分反感。,入界警车开道，沿途车队浩荡，遇见行人挡道，交警们吼着“靠边靠边”，好威风。群众对此十分反感。
1,好不a,这四人身形一动，陆寒生身后十六名黑衣武士，快刀王身后十三名弟子、枯竹二老身后八名枯竹帮弟兄，宛如一阵飚风，嘶的一声，同时向前移进，掠到墙在外人看来，他们当真行动迅速，动作如一，好不矫捷,这四人身形一动，陆寒生身后十六名黑衣武士，快刀王身后十三名弟子、枯竹二老身后八名枯竹帮弟兄，宛如一阵飚风，嘶的一声，同时向前移进，掠到墙在外人看来，他们当真行动迅速，动作如一，好矫捷
1,好不a,万，好不遗憾。原因唯一，过于挑剔。,万，好遗憾。原因唯一，过于挑剔。
1,好不a,她阁下跟刘子业先生是兄妹，有一天，向哥哥提出抗议曰：“我跟你虽然男女有别，但老爹却是一个呀，你三宫六院，美女几万，好不快活，我却只有驸马一个男人，早玩腻啦，这事他妈的太不公平。,她阁下跟刘子业先生是兄妹，有一天，向哥哥提出抗议曰：“我跟你虽然男女有别，但老爹却是一个呀，你三宫六院，美女几万，好快活，我却只有驸马一个男人，早玩腻啦，这事他妈的太不公平。
1,好不a,埃玛带着孩子出去了，女仆们都在下面地下室里，凯里太太蓦地感到自己于然一身飘零世上，好不凄苦。一阵巨大的恐惧攫住心头：她原以为要不了两个星期，病体就会复原的，现在看来要水远卧床不起了。,埃玛带着孩子出去了，女仆们都在下面地下室里，凯里太太蓦地感到自己于然一身飘零世上，好凄苦。一阵巨大的恐惧攫住心头：她原以为要不了两个星期，病体就会复原的，现在看来要水远卧床不起了。
1,好不a,她作了一个好梦，梦见她和聂楚风一块去骑马，驰骋在草原上，好不逍遥，不过她看不太清楚他的脸，几十天没见他的面，她开始怀疑自己的记忆力了。,她作了一个好梦，梦见她和聂楚风一块去骑马，驰骋在草原上，好逍遥，不过她看不太清楚他的脸，几十天没见他的面，她开始怀疑自己的记忆力了。
1,好不a,她关心的是终于正式升任为副总经理，搬到顶楼去当大班，高高在上，好不威风！史柏高要在顶搂找一个风景最好的办公室给未婚妻，隆重装修。,她关心的是终于正式升任为副总经理，搬到顶楼去当大班，高高在上，好威风！史柏高要在顶搂找一个风景最好的办公室给未婚妻，隆重装修。
1,好不a,若若伸手抚着喉头，心情颓丧之际，白泽已走到她的前方三尺处，她忙挣扎着从地上爬起，却不慎被地上的石子绊了一跤，又扑倒在泥地上，好不狼狈。更令她难以置信的是，白泽竟像没瞧见她似的，与几位长老一同走向前去，甚至还与她错身而过。,若若伸手抚着喉头，心情颓丧之际，白泽已走到她的前方三尺处，她忙挣扎着从地上爬起，却不慎被地上的石子绊了一跤，又扑倒在泥地上，好狼狈。更令她难以置信的是，白泽竟像没瞧见她似的，与几位长老一同走向前去，甚至还与她错身而过。
1,好不a,菲力头枕着白蒂的腿，躺在草地上，好不自在。凯洛琳坐在我身边，我们目送着返照的回光，安恬地进入了它的梦乡。,菲力头枕着白蒂的腿，躺在草地上，好自在。凯洛琳坐在我身边，我们目送着返照的回光，安恬地进入了它的梦乡。
1,好不a,去年12月14日，麻沙镇扁溪村夏家大院内张灯结彩，宾客满堂，新婚夫妇夏某与吴棉英端坐堂上，好不热闹……就在夏某全家沉浸于幸福之中的第8天，新娘却突然在傍晚消失了。,去年12月14日，麻沙镇扁溪村夏家大院内张灯结彩，宾客满堂，新婚夫妇夏某与吴棉英端坐堂上，好热闹……就在夏某全家沉浸于幸福之中的第8天，新娘却突然在傍晚消失了。
1,好不a,”紫烟伸手欲拍沐圣阳的肩头，却被一股极大的力适弹飞了出去，身子结结实实的撞在墙上，好不疼痛。“沐圣阳，你这是什么意思？,”紫烟伸手欲拍沐圣阳的肩头，却被一股极大的力适弹飞了出去，身子结结实实的撞在墙上，好疼痛。“沐圣阳，你这是什么意思？
1,好不a,正诧异间，忽地「嗤」一声，一粒石子自外头激飞而至，打在庄不伟的左臂上，莫看那只是颗小小的石子，力道却是大得出奇，庄不伟「唉哟」一声大叫，不由自主地向内滚了进去，脑袋重重撞在洞壁上，好不疼痛。但听适才那苍老的声音道∶「要你面壁，却瞧些什麽？,正诧异间，忽地「嗤」一声，一粒石子自外头激飞而至，打在庄不伟的左臂上，莫看那只是颗小小的石子，力道却是大得出奇，庄不伟「唉哟」一声大叫，不由自主地向内滚了进去，脑袋重重撞在洞壁上，好疼痛。但听适才那苍老的声音道∶「要你面壁，却瞧些什麽？
1,好不a,封底底色和图案色与封面的底色与图案色正好相反，好似蓝色的剪纸图案贴在了乳白色的纸底上，好不漂亮。这本漫画册出版于１９８５年，作者布莱德教授及其夫人将１９８２年全年刊登在《人民日报》上的漫画精选出３００多幅编辑成册。,封底底色和图案色与封面的底色与图案色正好相反，好似蓝色的剪纸图案贴在了乳白色的纸底上，好漂亮。这本漫画册出版于１９８５年，作者布莱德教授及其夫人将１９８２年全年刊登在《人民日报》上的漫画精选出３００多幅编辑成册。
1,好不a,它端坐在驾驶座上，两只爪子搭在方向盘上，好不威风！男孩们看傻了，小狗竟然还会开车？,它端坐在驾驶座上，两只爪子搭在方向盘上，好威风！男孩们看傻了，小狗竟然还会开车？
1,好不a,这人原本生得极是威武，虬髯满脸，但因严刑拷打后，一张脸全裂了，眼睛也歪了，左边的眼珠，被打出了眼眶，吊在脸上，好不恐怖，腮上的如就黑须，也被烧得七七八八，但他被锁铐在那里，神态间仍有一股凛然之威。,这人原本生得极是威武，虬髯满脸，但因严刑拷打后，一张脸全裂了，眼睛也歪了，左边的眼珠，被打出了眼眶，吊在脸上，好恐怖，腮上的如就黑须，也被烧得七七八八，但他被锁铐在那里，神态间仍有一股凛然之威。
1,好不a,细雨迷蒙时，那纤细若无的水雾飘在脸上，好不惬意。站在开阔处远眺，可见远山如黛，近水似烟，雨雾中不时袭来阵阵茉莉花的香气，令人心清气爽，惬意非常。,细雨迷蒙时，那纤细若无的水雾飘在脸上，好惬意。站在开阔处远眺，可见远山如黛，近水似烟，雨雾中不时袭来阵阵茉莉花的香气，令人心清气爽，惬意非常。
1,好不a,最后八十马紧紧抱住朱实，毫不松手，不停地用脸颊去摩擦朱实的脸，朱实觉得有如无数的针刺在她脸上，好不痛苦，快要窒息了。,最后八十马紧紧抱住朱实，毫不松手，不停地用脸颊去摩擦朱实的脸，朱实觉得有如无数的针刺在她脸上，好痛苦，快要窒息了。
1,好不a,那人吃了一惊，低头欲避，却听铮的一声，段逸右手的箭还好端端的捏在手中，左手的弓弦却弹了回来，打在他自己左手腕上，好不疼痛；原来段逸不会射箭。,那人吃了一惊，低头欲避，却听铮的一声，段逸右手的箭还好端端的捏在手中，左手的弓弦却弹了回来，打在他自己左手腕上，好疼痛；原来段逸不会射箭。
