sentence,label
跟着吵人尖叫而来的是一阵刺骨的冰寒，千里意识不清的争开眼，骤然发觉自己一身湿淋淋的，好不狼狈。“哼！,1
龙岩市有个姓张的个体户，前几年生了个儿子，夫妻俩好高兴，从小就把孩子打扮得漂漂亮亮，如今儿子6岁了，不但花几千元送儿子进了最好的幼儿园，平时儿子要什么就给什么，还经常带着“小不点”到歌舞厅“潇洒走一回”。,1
茂丘西奥你不让我的话讲完，留着尾巴好不顺眼。班伏里奥不打住你，你的尾巴还要长大呢。,0
有了这三条，就很难下去了；好不容易下去了，三搞两搞，又给搞了上来。,0
”瞧张彩馨哭得肝肠寸断、好不伤心，彷佛遭受极大委屈似的，侍女们霎时手足无措地望向绿云。,1
”说什么“好不容易被评为一等品，再改若是改坏了，就保持不了荣誉。,0
这样一想，好不难受，竟因此夜不安寝，食不下咽，卧床不起，只想一死了之。,1
这蓝衫少年不过弱冠年纪，生得剑眉星目，脸如冠玉，个子颀长，模样好不潇洒！他上得楼来脚下一停，目光应向四周扫视，他敢情是寻人来的。,1
《尼斯条约》给了波西两国与法德几近同等的决策权，而欧盟宪法草案提出的双重多数表决机制无异于将两国在尼斯会议上好不容易争取来的大国地位又活生生夺走。,0
坛肚虽大，颈口小，老人就上大口大口喝，好不畅快。直喝了五分之一，实在涨得受不了，才止住不喝。,1
国民政府军事委员会政治部成立了两个月，才成立起三厅，好容易把这些不愿做官、不愿受罪的人，聚在了昙花林，可以说国共合作对国民党来说是不容易的，可他们要请这些左派的文化人，更是不容易的呢！,0
晚上我坐在我房间里看书的时候，时常能听到他们俩个在楼下一个弹吉它一个吹萧、好不浪漫。我白天在一家印像馆打工，晚上去上英文课，每日生活之紧张使我顾不得想任何烦恼。,1
李存孝这一身真力好惊人，只听得隆隆响动，一块重有千斤的巨大石壁竟然被他推的动了。,1
然而，这消息毕竟传到洛阳城了——早晨的阳光温柔地射进了木窗，其心施施然从床上坐了起来，他把窗子推得更开一些，窗外，一片光明晨景好不美丽。其心把被子踢开，轻轻跃下床来，他推开房门，门口已站了两个人。,1
我们来到草原处，好不容易才找到她，一间小小的办公室快挤满了，请作报告的，开座谈会的，要材料的，要草籽的，每天应接不暇。,0
错过了……错过了……碧森好容易有了个机会上黄山，可惜在山上两天都雨雾迷蒙，峻美的风光被挡在目光所及的数尺之外。,0
风伦下得山，便往沉沙谷边上走去，他步子好不轻快。身形飘在空中，好似随风飘之一般，他心中坦荡荡，并不为取了这两颗珠子而心虚。,1
只见巴金的老弟李济生，还有女儿、女婿、侄女、外孙女等，一屋子的人围着老人有说有笑，好不热闹。今天，巴老穿上了去年过生日时外孙女端端送的那件绛红色外套，显得比往日精神许多。,1
郭庭君乃是天魁的得意弟子，他为人明猾狡诈，早料到齐天心翻身相避，这一式好不阴狠。,1
”家中好热闹，除了父母之外，其它的兄嫂亦早在家里等候多时。,1
听说嵇蓉珍要把儿子送去当兵，左邻右舍都来劝她：你这辈子摊的难事太多了，好不容易把儿子拉扯大，刚能挣钱养家，咋舍得让他走呢？,0
诗巫地方不大，但商店林立，道路四通八达，车水马龙、人潮如涌，好不忙碌！只要你留心观察一下一般老百姓的生活，你就会发现，那里的社会生活是忙碌而有秩序的。,1
这四条狼好凶狠，玲儿走了单，去的人又有两个为狼所伤，等到看见有狼追他，相隔已远，如非老弟，怎能活命？,1
驾车赶上高峰堵车，煞是让人心烦上火：一条长龙慢慢爬行，一会儿停，一会儿走；红绿灯也不配合，好容易该你走了，刚挂上档，又变灯了；车上的液晶表更是故意作对，数字一个劲地跳，生怕你不知道迟到了……可说来也怪了，在英国驾车，不管你被堵车搞得多么起急上火，遇到该让的时候，你还是会主动让。,0
好容易排到了门口，已只剩半个小时了。,0
用新思路解决可持续发展问题——访全国政协委员林毅夫用新思路解决可持续发展问题——访全国政协委员林毅夫孙薇全国政协委员林毅夫是个大忙人，不久前他刚刚出席了在南非约翰内斯堡举行的可持续发展首脑会议第一阶段会议，笔者好不容易才找到他。,0
去年12月14日，麻沙镇扁溪村夏家大院内张灯结彩，宾客满堂，新婚夫妇夏某与吴棉英端坐堂上，好热闹……就在夏某全家沉浸于幸福之中的第8天，新娘却突然在傍晚消失了。,1
十三岁那年好容易介绍到一个裁缝铺里去当学徒，十六岁时，在日商办的内外棉第五厂粗纺保全部当小工，每天只是揩车、加油。,0
”秦穆文的声音好温柔，就像棉花糖般松软。,1
她边掐边骂，骂得好不畅快。竟敢夺走我的初吻，又在树上戏弄我，看我不把你掐死才怪。,1
好容易到了钓桥庵，两条溪水仍在响亮地飞珠溅玉。,0
最使我萦怀不忘的是当年抗战期间，我只身流亡大西南，负笈巴蜀，远在沦陷区的双亲，呻吟在敌人的铁蹄下，忍辱偷生，省吃俭用，好不容易给我寄来一点零用钱，使我受之有愧。,0
湖南双峰县委　匡梅初我们在176次列车上的遭遇我们在176次列车上的遭遇去年11月30日至31日，我们在上海市北京东路火车站预售票处排了两天队，好容易才买到了上海至西宁的176次列车4号车厢的硬卧票。,0
最后，震南村的乡村教师周炳也依约前来金端、麦荣、冼鉴这些人和大家一个个见过面，一时男的、女的，老的、少的，济济一堂，好不热闹。,1
此间传媒透露说，包括德国在内的一些签约国实际上承认，俄罗斯的要求并非没有道理，但问题是，这个条约十分复杂，好不容易达成，如果允许俄罗斯一家改变条约，那么很可能像“多米诺骨牌”，诱发其他国家仿效。,0
好容易分到一处较宽敞的院落，可没过两年，单位盖家属房征不到地，许光无偿让出地皮。,0
”那位刷墙先生说，他的孩子在这里上了几年学，好容易读到了高中，为了能继续孩子的学业，他可以忘记和放弃过去的一切。,0
再说地也没了，她这把年纪也没有什么工作好做的，一个人闲在家里，好不寂寞，就染上了赌博。,1
“莎伦已从学校毕业，现在无拘无束，好不开心，就象笼中的鸟又回到了自然，”她说，“我让她带桑到库尔华达各处看看，她按我的吩咐去做了。,1
好不潇洒！促成萨冈成名的就是这种“légèreté”，这个词在这里不好译：有点飘逸，有点轻快，有点轻浮，有点举重若轻……每一个时代都需要这样一位作家，往往是女作家，因为社会对女人的禁忌最多。,1
好不容易释放，刚离开秦城时只觉得阳光那么刺眼，连说话也很困难，但心灵仍很坚强。,0
小姑娘好不容易才说清楚了自己的名字：玛—丽—尼—娜。,0
’能进去很难，许多人一生都不一定能进得去；另一些人好不容易进去了又常常出不来。,0
这一战，双方六条人影，在刀光剑影之中，进退飞旋，打得好不激烈！,1
”他好意外，有钱使得鬼推磨，连叶慧根都来了。,1
”我问他们：“好容易才到一次北京，不想多逛逛吗？,0
采购员的出差费加上人情费，共花去五百多元，好容易找到了个卖主——古金楼公社修造厂，大家真是喜出望外。,0
连续损兵折将，让好不容易走上正轨的女排陷入困境。,0
之后不久，刘效武又连续两次去青岛，好不容易才争得少量出口指标。,0
1969年，他好不容易进了农机学校。,0
等到好容易找到牵挂的人，电话那头，方红霄笑笑：“我命硬，没那么容易死。,0
赤卫队员们提着马灯，亮着电筒，把在押的三个农民、两个农场工人释放了；又搜出了步枪、驳壳等长、短火器十几枝，有背一枝的，有背两枝的，有又背、又掖的，好威武。最后，大家都说要斩草除根，就四处浇上煤油，一把火将稽查站点燃了。,1
”梁蕾说，工作了一年，好不容易休息一下，结果发现过年也很累，每天都不闲着。,0
牛市上，买牛和卖牛的，三五成群，聚在一起说说笑笑讨价还价，好不热闹……为何这里牛市场这么红火？,1
好不容易在蛇群里选了个立足之地，饲养员就用铁棍拨动团簇在一起的蛇堆。,0
友山伯把后生仔上下打量了一遍，心里好不自在。“有……有铁锚牌的吗？,0
好容易打造出一个有血有肉、有情有义的崔中石，因为解释不通的暴露，大打折扣。,0
”听到这话，我一下就泄了气，情绪低落，好不伤心。姨奶奶似乎没有注意到我，她自顾自从衣柜里拿出一件带有胸巾的粗布围裙并穿上，亲手洗茶杯；把茶杯一一洗净后放到茶盘上，再把桌布叠好放在茶杯上，然后摇铃叫珍妮拿走。,1
他和颜悦色地对妈妈说：“二婶，您身体弱，孩子当小工好不容易挣了几元钱，应该给您买点营养品，怎能给我买口琴呢？,0
他内心好痛苦地看着高米芝太太，过了一些时候，又看了看荷兰钟，便起身把烛花剪下后把蜡烛放在窗台上。,1
眼下，有些企业好不容易创了一块牌子，仅仅为了眼前一点点利益就轻易换掉，这实在是得不偿失。,0
“不少农村家庭觉得好容易走出农村，还学涉农专业有点不甘心。,0
我来到莫雷尔住的房屋时，我的怒火升得更高了，我听出了小提琴家的嗓门，他出于倾吐满腔欢乐的需要，唱得好不开心：“星期六傍晚，干完活以后！,1
”珣梦好不气馁的喃道，走了两步又回头觑了兄嫂一眼，他们相互依偎的身影让她不知是羡慕还是向往。,1
但是，也有人觉得：“好不容易闹了个先进单位，把这些事一抖露出去，那不是给自己脸上抹黑？,0
“这样……”不能立刻见到司辰寰，方艳一脸好不失望的样子。,1
